epoch,train_acc1,train_acc5,val_acc1,val_acc5
89,53.112998962402344,76.15495300292969,56.257999420166016,79.24800109863281
90,53.167823791503906,76.21861267089844,56.29800033569336,79.20199584960938
91,53.29348373413086,76.29640197753906,56.4219970703125,79.2439956665039
92,53.33003234863281,76.37025451660156,56.37399673461914,79.22200012207031
93,53.30686569213867,76.3082504272461,56.37199783325195,79.25199890136719
94,53.274383544921875,76.33940887451172,56.40599822998047,79.2719955444336
95,53.3544807434082,76.3161849975586,56.38999938964844,79.29000091552734
96,53.35157012939453,76.3591537475586,56.40399932861328,79.27799987792969
97,53.391109466552734,76.37644958496094,56.42799758911133,79.24199676513672
98,53.33542251586914,76.37726593017578,56.38999938964844,79.26200103759766
99,53.32724380493164,76.37128448486328,56.433998107910156,79.29399871826172
100,53.42495346069336,76.4298324584961,56.395999908447266,79.25999450683594
101,53.29397201538086,76.29963684082031,56.4119987487793,79.29000091552734
102,53.400787353515625,76.42787170410156,56.407997131347656,79.2719955444336
103,53.35700225830078,76.3761978149414,56.407997131347656,79.25999450683594
104,53.413299560546875,76.4156494140625,56.433998107910156,79.2719955444336
105,53.33971405029297,76.37920379638672,56.417999267578125,79.29399871826172
106,53.38132858276367,76.40721130371094,56.38399887084961,79.27999877929688
107,53.324302673339844,76.36473083496094,56.42399978637695,79.28599548339844
108,53.40217208862305,76.40196228027344,56.43199920654297,79.26200103759766
109,53.349308013916016,76.33853912353516,56.38999938964844,79.26799774169922
110,53.422393798828125,76.4010009765625,56.435997009277344,79.22799682617188
111,53.39500427246094,76.38377380371094,56.375999450683594,79.23400115966797
112,53.32685470581055,76.32196807861328,56.4379997253418,79.25199890136719
113,53.42815017700195,76.43543243408203,56.42799758911133,79.26599884033203
114,53.37342071533203,76.37264251708984,56.41999816894531,79.28199768066406
115,53.42110824584961,76.38959503173828,56.42399978637695,79.25999450683594
116,53.39255142211914,76.4035415649414,56.413997650146484,79.29999542236328
117,53.41241455078125,76.41374969482422,56.40599822998047,79.28799438476562
118,53.364219665527344,76.37989807128906,56.444000244140625,79.25599670410156
119,53.394779205322266,76.38712310791016,56.391998291015625,79.23999786376953
120,53.38850021362305,76.41936492919922,56.40399932861328,79.29199981689453
